date,district,rainfall,ndvi_score,Price of water,Sorghum prices,Maize prices,Red Rice prices,New Admissions (GAM),Measles Cases,AWD/cholera cases,AWD/Cholera deaths,Malaria Cases,Insecurity - Incidents,Insecurity - Fatalities,Displacement (arrivals),Displacement (departures),Total alarms
2017-09-01,Zeylac,17.45,0.1,5.5,7.0,6.0,5.2,540.0,2.0,,,2.0,,,0 - 100,,6
2017-09-01,Hargeysa,51.57,0.0,11.0,5.0,5.0,5,1.015,23.0,11.0,,3.0,6.0,2.0,500 - 600,200 - 300,8
2017-09-01,Berbera,15.96,0.1,,,,,113.0,4.0,,,,,,8900 - 9000,8800 - 8900,3
2017-09-01,Gebiley,72.14,0.22,10.5,3.7,,6,588.0,6.0,,,2.0,,,100 - 200,100 - 200,4
2017-09-01,Burco,35.34,0.16,7.0,5.0,5.0,5,470.0,48.0,162.0,,,3.0,3.0,,0 - 100,8
2017-09-01,Buuhoodle,31.3,0.19,,,,,1.305,,,,,1.0,0.0,2100 - 2200,1700 - 1800,1
2017-09-01,Owdweyne,48.47,0.15,,,,,228.0,,,,,,,2500 - 2600,2500 - 2600,1
2017-09-01,Sheikh,54.25,0.16,,,,,59.0,,,,,,,,0 - 100,0
2017-09-01,Laas Caanood,16.33,0.14,47.5,,,15.75,2.107,19.0,7.0,,16.0,2.0,7.0,800 - 900,700 - 800,5
2017-09-01,Caynabo,33.05,0.14,,,,,452.0,,,,,2.0,1.0,0 - 100,0 - 100,3
2017-09-01,Taleex,21.02,0.12,,,,,,2.0,5.0,,,,,,300 - 400,1
2017-09-01,Xudun,12.82,0.12,,,,16,358.0,3.0,,,,,,,0 - 100,1
2017-09-01,Ceerigaabo,75.16,0.12,42.5,,,14,917.0,3.0,,,,2.0,0.0,600 - 700,500 - 600,3
2017-09-01,Ceel Afweyn,66.17,0.13,,2.625,,4,485.0,7.0,,,,1.0,0.0,600 - 700,700 - 800,4
2017-09-01,Laasqoray,27.11,0.14,,,,,52.0,48.0,,,295.0,,,1900 - 2000,1900 - 2000,1
2017-09-01,Bossaso,29.6,0.14,10.0,30.0,,15.75,529.0,15.0,32.0,,79.0,13.0,13.0,0 - 100,100 - 200,6
2017-09-01,Bandarbeyla,7.46,0.12,30.0,,,19,153.0,,,,,,,,0 - 100,2
2017-09-01,Caluula,7.2,0.15,20.0,,,25,109.0,,,,,,,,,4
2017-09-01,Iskushuban,10.04,0.13,30.0,,,17,233.0,,,,,5.0,7.0,,,3
2017-09-01,Qandala,30.83,0.15,,,,,99.0,,,,,,,,0 - 100,1
2017-09-01,Qardho,14.19,0.12,,,,,71.0,90.0,43.0,,2.0,4.0,0.0,200 - 300,100 - 200,1
2017-09-01,Garoowe,12.44,0.12,6.125,22.0,20.0,17,2.06,22.0,,,1.0,4.0,2.0,,0 - 100,6
2017-09-01,Burtinle,4.92,0.15,,23.0,,19,694.0,42.0,,,,1.0,4.0,,0 - 100,9
2017-09-01,Eyl,4.92,0.13,,28.0,,20,490.0,,4.0,,,,,,,1
2017-09-01,Gaalkacyo,1.74,0.16,20.0,18.0,20.0,20,4.533,120.0,7.0,,,13.0,22.0,2700 - 2800,700 - 800,10
2017-09-01,Galdogob,2.48,0.17,,,,,404.0,4.0,2.0,,,,,0 - 100,0 - 100,2
2017-09-01,Hobyo,2.2,0.13,,27.0,30.0,25,2.365,,,,,,,200 - 300,1300 - 1400,5
2017-09-01,Jariiban,1.97,0.14,,25.0,,17,161.0,61.0,1.0,,,,,500 - 600,1200 - 1300,2
2017-09-01,Xarardheere,1.14,0.14,15.0,11.0,14.0,16,1.091,,,,,,,,,5
2017-09-01,Dhuusamarreeb,4.63,0.18,9.0,20.0,20.0,20,1.272,4.0,1.0,,86.0,2.0,4.0,500 - 600,500 - 600,8
2017-09-01,Cabudwaaq,7.28,0.18,15.0,17.5,17.0,20.5,3.582,15.0,,,85.0,,,,0 - 100,5
2017-09-01,Cadaado,2.67,0.17,,,,,1.251,4.0,,,138.0,2.0,0.0,,200 - 300,2
2017-09-01,Ceel Buur,5.23,0.18,,,,,194.0,,,,,,,,0 - 100,1
2017-09-01,Ceel Dheer,1.71,0.16,20.0,11.0,,17.5,99.0,9.0,,,82.0,,,,0 - 100,3
2017-09-01,Belet Weyne,11.69,0.19,20.0,12.5,10.0,18,2.295,6.0,,,49.0,13.0,22.0,0 - 100,0 - 100,10
2017-09-01,Bulo Burto,6.78,0.2,30.0,12.0,9.0,18,174.0,3.0,,,4.0,3.0,2.0,,0 - 100,7
2017-09-01,Jalalaqsi,3.71,0.22,,,6.0,16,734.0,,,,,4.0,20.0,,0 - 100,5
2017-09-01,Jowhar,2.74,0.22,16.0,8.625,6.125,14,1.339,41.0,,,14.0,12.0,23.0,,100 - 200,4
2017-09-01,Adan Yabaal,1.66,0.17,15.0,27.75,,25.5,,,,,,,,,,4
2017-09-01,Balcad,2.57,0.27,,9.0,8.0,14,697.0,28.0,6.0,,26.0,2.0,5.0,200 - 300,200 - 300,6
2017-09-01,Cadale,1.77,0.16,,13.0,16.0,16,374.0,,,,,,,,100 - 200,6
2017-09-01,Mogadishu,4.09,,,9.3,10.6,10.75,16.895,286.0,197.0,,247.0,67.0,75.0,16300 - 16400,7600 - 7700,12
2017-09-01,Marka,4.17,0.34,38.5,9.333,10.167,15.25,641.0,84.0,12.0,,195.0,14.0,7.0,30500 - 30600,24800 - 24900,12
2017-09-01,Afgooye,3.24,0.25,15.0,9.0,9.667,13.5,5.113,15.0,,,66.0,26.0,69.0,300 - 400,2600 - 2700,9
2017-09-01,Baraawe,10.1,0.27,,,10.0,16,173.0,,,,,5.0,12.0,,,8
2017-09-01,Kurtunwaarey,10.41,0.37,,,6.3,15.25,58.0,13.0,,,9.0,,,,6400 - 6500,7
2017-09-01,Qoryooley,6.01,0.33,23.0,8.0,6.5,14,224.0,4.0,4.0,,7.0,6.0,0.0,,5200 - 5300,8
2017-09-01,Sablaale,16.93,0.42,,,,,,,,,,,,,,0
2017-09-01,Wanla Weyn,4.45,0.23,10.0,7.333,7.333,13,1.36,14.0,3.0,,4.0,1.0,2.0,,400 - 500,9
2017-09-01,Baydhaba,8.2,0.29,35.0,7.9,7.8,15,3.457,70.0,,,213.0,12.0,14.0,10400 - 10500,5400 - 5500,13
2017-09-01,Buur Hakaba,11.85,0.28,,4.0,7.5,14.25,410.0,,,,,2.0,1.0,0 - 100,200 - 300,6
2017-09-01,Diinsoor,13.29,0.3,40.0,6.55,9.0,20,,,,,,4.0,3.0,0 - 100,2800 - 2900,8
2017-09-01,Qansax Dheere,4.84,0.25,20.0,6.0,8.0,17,,,,,,,,100 - 200,2200 - 2300,6
2017-09-01,Xudur,14.42,0.21,30.0,15.375,13.5,18.5,1.281,7.0,,,7.0,5.0,7.0,0 - 100,500 - 600,9
2017-09-01,Ceel Barde,6.62,0.19,47.5,16.0,17.0,26,631.0,,,,,,,,0 - 100,8
2017-09-01,Tayeeglow,8.12,0.24,,8.0,8.0,16,197.0,,,,,,,1000 - 1000,1200 - 1300,4
2017-09-01,Waajid,8.34,0.22,,13.5,14.5,22.5,403.0,16.0,,,3.0,1.0,0.0,700 - 700,900 - 1000,5
2017-09-01,Rab Dhuure,5.33,0.15,,,,,796.0,,,,,,,700 - 700,700 - 700,1
2017-09-01,Garbahaarey,3.68,0.22,,,,,1.063,,,,14.0,3.0,3.0,100 - 200,100 - 200,2
2017-09-01,Baardheere,9.04,0.25,8.0,13.0,13.0,16,359.0,,,,,7.0,21.0,700 - 800,800 - 900,8
2017-09-01,Belet Xaawo,2.9,0.23,22.0,16.0,,18,1.152,3.0,,,30.0,8.0,56.0,0 - 100,0 - 100,8
2017-09-01,Ceel Waaq,5.73,0.26,11.0,13.0,14.0,20,160.0,,,,,6.0,4.0,,,5
2017-09-01,Doolow,3.12,0.17,,,,,762.0,,,,21.0,1.0,0.0,0 - 100,0 - 100,1
2017-09-01,Luuq,3.88,0.17,15.0,13.0,13.0,20,982.0,,,,25.0,2.0,1.0,100 - 200,100 - 200,8
2017-09-01,Bu'aale,23.09,0.39,30.0,5.0,6.8,15,,7.0,8.0,,,,,0 - 100,100 - 200,1
2017-09-01,Jilib,19.78,0.41,30.0,,5.75,15,,11.0,,,30.0,1.0,1.0,0 - 100,0 - 100,4
2017-09-01,Saakow,15.78,0.27,30.0,5.625,6.8,15,,6.0,,,,,,300 - 400,300 - 400,2
2017-09-01,Kismaayo,18.68,0.37,70.0,,10.0,14,1.629,10.0,5.0,,72.0,14.0,52.0,0 - 100,0 - 100,6
2017-09-01,Afmadow,18.78,0.3,50.0,,12.0,18,325.0,9.0,,,19.0,7.0,4.0,1600 - 1700,200 - 300,8
2017-09-01,Badhaadhe,24.18,0.54,,,,,47.0,,,,,,,,0 - 100,0
2017-09-01,Jamaame,20.08,0.37,10.0,,6.0,14,,10.0,2.0,,17.0,,,,0 - 100,2
2017-08-01,Borama,106.0,0.16,4.5,4.25,4.35,5,967.0,,98.0,,2.0,,,700 - 800,600 - 700,5
2017-08-01,Baki,26.56,0.11,,,,,151.0,,,,,,,0 - 100,0 - 100,1
2017-08-01,Lughaye,5.15,0.08,,6.0,,7,470.0,,,,,,,,0 - 100,3
2017-08-01,Zeylac,29.9,0.09,5.5,7.0,6.0,5.2,276.0,,,,,,,0 - 100,,5
2017-08-01,Hargeysa,27.69,0.0,12.0,5.0,5.0,5,4.148,10.0,58.0,,2.0,3.0,0.0,2200 - 2300,1700 - 1800,7
2017-08-01,Berbera,3.55,0.09,,,,,475.0,7.0,,,,,,200 - 300,200 - 300,1
2017-08-01,Gebiley,55.42,0.17,10.5,4.5,,6,495.0,2.0,65.0,,,,,100 - 200,100 - 200,4
2017-08-01,Burco,3.56,0.17,7.0,4.5,4.5,5,1.947,7.0,202.0,,,4.0,0.0,1300 - 1400,1300 - 1400,6
2017-08-01,Buuhoodle,0.49,0.19,,,,,1.22,3.0,,,,3.0,11.0,900 - 1000,0 - 100,4
2017-08-01,Owdweyne,12.98,0.15,,,,,136.0,,,,,,,300 - 400,300 - 400,1
2017-08-01,Sheikh,27.45,0.14,,,,,37.0,,,,,,,,,0
2017-08-01,Laas Caanood,0.48,0.14,51.25,,,15,2.107,6.0,11.0,,4.0,3.0,3.0,600 - 700,0 - 100,5
2017-08-01,Caynabo,1.25,0.14,,,,,735.0,,,,,,,300 - 400,0 - 100,1
2017-08-01,Taleex,1.48,0.12,,,,,16.0,3.0,39.0,,,2.0,1.0,,900 - 1000,3
2017-08-01,Xudun,0.69,0.11,,,,16,185.0,3.0,,,,,,,200 - 300,1
2017-08-01,Ceerigaabo,19.14,0.12,42.5,,,14,1.471,4.0,,,,3.0,2.0,300 - 400,300 - 400,6
2017-08-01,Ceel Afweyn,4.11,0.12,,3.0,,4,1.884,6.0,,,,,,400 - 500,400 - 500,4
2017-08-01,Laasqoray,12.69,0.14,,,,,75.0,42.0,2.0,,2.0,,,200 - 300,200 - 300,1
2017-08-01,Bossaso,8.21,0.13,10.0,30.0,,16,1.499,5.0,26.0,,23.0,11.0,24.0,0 - 100,200 - 300,7
2017-08-01,Bandarbeyla,2.35,0.12,30.0,,,21,9.0,,,,,,,,0 - 100,2
2017-08-01,Caluula,2.52,0.15,20.0,,,25,126.0,5.0,,,,1.0,0.0,,,4
2017-08-01,Iskushuban,3.76,0.12,30.0,,,18,148.0,,,,,,,,0 - 100,1
2017-08-01,Qandala,9.23,0.15,,,,,104.0,,,,,,,,0 - 100,1
2017-08-01,Qardho,2.83,0.12,,,,,143.0,48.0,,,1.0,,,100 - 200,100 - 100,2
2017-08-01,Garoowe,0.99,0.13,4.25,23.5,21.5,17.5,1.884,101.0,,,1.0,1.0,10.0,,0 - 100,7
2017-08-01,Burtinle,0.89,0.16,,,,17,584.0,,,,,,,,0 - 100,1
2017-08-01,Eyl,0.5,0.14,,29.0,,20,452.0,,,,,,,,0 - 100,3
2017-08-01,Gaalkacyo,0.66,0.16,20.0,18.0,20.0,20,3.289,77.0,29.0,,,10.0,23.0,1000 - 1100,200 - 300,10
2017-08-01,Galdogob,0.4,0.16,,,,,543.0,2.0,1.0,,,1.0,1.0,,0 - 100,4
2017-08-01,Hobyo,1.83,0.13,,27.0,30.0,25,730.0,,,,,1.0,1.0,,200 - 300,7
2017-08-01,Jariiban,0.15,0.14,,24.25,,17.5,40.0,13.0,,,,,,,0 - 100,3
2017-08-01,Xarardheere,10.72,0.14,10.0,,14.0,16,1.075,,,,,,,200 - 300,700 - 800,4
2017-08-01,Dhuusamarreeb,1.6,0.17,9.0,15.0,16.0,22,1.31,,24.0,,50.0,5.0,15.0,100 - 200,0 - 100,5
2017-08-01,Cabudwaaq,2.85,0.18,15.0,,,20,918.0,,10.0,,50.0,11.0,28.0,,0 - 100,4
2017-08-01,Cadaado,2.45,0.16,,,,,1.114,,22.0,,157.0,1.0,2.0,,500 - 600,3
2017-08-01,Ceel Buur,1.92,0.17,,,,,108.0,,,,,,,,0 - 100,1
2017-08-01,Ceel Dheer,14.61,0.16,25.0,11.0,9.0,18,119.0,,,,62.0,,,,,1
2017-08-01,Belet Weyne,5.18,0.19,20.0,13.5,11.0,18,3.018,,4.0,,27.0,9.0,7.0,100 - 200,0 - 100,9
2017-08-01,Bulo Burto,7.52,0.19,30.0,12.75,9.0,18,150.0,,,,2.0,4.0,0.0,,100 - 200,3
2017-08-01,Jalalaqsi,5.35,0.22,,,8.0,16,304.0,,,,,5.0,10.0,,0 - 100,4
2017-08-01,Jowhar,3.03,0.22,16.0,8.9,7.55,14,3.793,27.0,41.0,,10.0,26.0,18.0,500 - 600,600 - 700,7
2017-08-01,Adan Yabaal,18.68,0.17,15.0,27.75,,25.5,,,,,,,,,0 - 100,3
2017-08-01,Balcad,9.03,0.26,,10.0,11.0,15,972.0,5.0,,,25.0,2.0,10.0,,,7
2017-08-01,Cadale,12.14,0.18,,14.0,16.0,16,521.0,,,,,,,200 - 200,200 - 200,6
2017-08-01,Mogadishu,15.74,,,9.975,12.65,11,21.529,113.0,265.0,,124.0,48.0,43.0,24500 - 24600,13400 - 13500,12
2017-08-01,Marka,16.91,0.31,36.5,14.6,12.4,15.5,1.433,5.0,20.0,,151.0,15.0,9.0,12500 - 12600,19000 - 19100,14
2017-08-01,Afgooye,6.29,0.25,15.0,8.334,10.334,16,4.001,4.0,11.0,,47.0,26.0,41.0,0 - 100,400 - 500,10
2017-08-01,Baraawe,31.18,0.29,,,11.5,15.5,598.0,,,,,,,,0 - 100,6
2017-08-01,Kurtunwaarey,17.8,0.39,,,10.55,17,60.0,1.0,,,6.0,,,200 - 300,1500 - 1500,6
2017-08-01,Qoryooley,13.97,0.35,15.0,12.375,7.125,15,241.0,,3.0,,9.0,6.0,0.0,,2100 - 2100,6
2017-08-01,Sablaale,15.78,0.47,,,,,,,,,,1.0,0.0,,,0
2017-08-01,Wanla Weyn,5.61,0.22,10.0,6.666,9.333,13,1.44,6.0,6.0,,12.0,4.0,6.0,,100 - 200,10
2017-08-01,Baydhaba,16.82,0.28,26.25,7.7,8.825,15.5,3.275,37.0,3.0,,98.0,9.0,23.0,22700 - 22800,10400 - 10500,13
2017-08-01,Buur Hakaba,13.41,0.29,,4.25,7.0,16.5,247.0,,,,1.0,4.0,0.0,0 - 100,1600 - 1700,3
2017-08-01,Diinsoor,9.4,0.3,40.0,5.175,7.0,20,27.0,,,,,3.0,1.0,0 - 100,4800 - 4900,6
2017-08-01,Qansax Dheere,8.18,0.2,25.0,5.75,9.0,17,,,,,,3.0,0.0,0 - 100,2000 - 2100,8
2017-08-01,Xudur,11.31,0.2,30.0,16.875,14.25,19,1.898,1.0,,,1.0,4.0,27.0,300 - 400,1800 - 1900,7
2017-08-01,Ceel Barde,11.18,0.19,40.0,,17.0,26,1.689,,,,,,,,600 - 700,5
2017-08-01,Tayeeglow,16.18,0.23,,8.0,8.0,16,208.0,,,,,,,1500 - 1500,2400 - 2500,5
2017-08-01,Waajid,13.24,0.19,,14.0,15.0,24,523.0,4.0,,,,5.0,6.0,1800 - 1900,3100 - 3200,7
2017-08-01,Rab Dhuure,2.97,0.15,,,,,423.0,,,,,,,900 - 900,2000 - 2100,1
2017-08-01,Garbahaarey,5.52,0.19,,,,,472.0,1.0,,,3.0,2.0,0.0,200 - 300,200 - 300,0
2017-08-01,Baardheere,7.11,0.19,8.0,13.0,13.5,16,276.0,,,,,4.0,3.0,500 - 600,300 - 400,8
2017-08-01,Belet Xaawo,5.41,0.21,22.0,16.0,,18,928.0,1.0,,,10.0,1.0,5.0,0 - 100,0 - 100,8
2017-08-01,Ceel Waaq,8.25,0.18,15.0,13.0,15.25,22,220.0,,,,,1.0,10.0,,,9
2017-08-01,Doolow,0.23,0.16,,,,,758.0,,,,8.0,3.0,7.0,100 - 200,,3
2017-08-01,Luuq,3.15,0.16,15.0,13.0,13.0,20,831.0,,,,10.0,1.0,0.0,300 - 400,0 - 100,6
2017-08-01,Bu'aale,17.78,0.39,30.0,8.75,8.0,15,,1.0,,,,,,,0 - 100,2
2017-08-01,Jilib,34.0,0.44,30.0,,8.125,14.5,,2.0,,,21.0,1.0,7.0,,0 - 100,7
2017-08-01,Saakow,7.21,0.27,30.0,6.5,8.5,14.5,,2.0,,,,,,300 - 400,0 - 100,2
2017-08-01,Kismaayo,25.2,0.42,70.0,,12.0,14,2.15,5.0,96.0,,47.0,11.0,30.0,200 - 300,300 - 400,8
2017-08-01,Afmadow,17.37,0.29,40.0,,12.0,18,785.0,7.0,,,18.0,4.0,14.0,100 - 200,0 - 100,5
2017-08-01,Badhaadhe,25.38,0.56,,,,,49.0,,,,,1.0,4.0,,,3
2017-08-01,Jamaame,31.99,0.44,10.0,,6.6,14,,5.0,5.0,,16.0,1.0,2.0,,0 - 100,6
2017-07-01,Borama,14.67,0.16,4.5,3.5,4.0,4.5,1.272,28.0,,,,1.0,0.0,1100 - 1200,1200 - 1300,6
2017-07-01,Baki,5.72,0.11,,,,,165.0,,334.0,1.0,,,,,0 - 100,2
2017-07-01,Lughaye,1.93,0.08,,6.0,,7,235.0,4.0,,,,,,400 - 500,0 - 100,4
2017-07-01,Zeylac,7.24,0.09,5.5,7.0,6.0,5.2,247.0,2.0,,,,,,0 - 100,,6
2017-07-01,Hargeysa,5.51,0.0,12.0,5.0,5.0,5,2.402,,,,,,,100 - 200,0 - 100,7
2017-07-01,Berbera,1.4,0.09,,,,,653.0,,,,,,,500 - 600,500 - 600,0
2017-07-01,Gebiley,11.99,0.17,10.5,3.7,,6.5,473.0,,,,,,,100 - 200,100 - 200,4
2017-07-01,Burco,3.66,0.2,7.0,4.5,4.5,5,2.104,,,,,3.0,0.0,500 - 600,500 - 600,5
2017-07-01,Buuhoodle,2.44,0.23,,,,,672.0,,,,,,,11300 - 11400,1700 - 1800,2
2017-07-01,Owdweyne,4.65,0.17,,,,,256.0,,,,,,,100 - 200,200 - 300,2
2017-07-01,Sheikh,4.4,0.16,,,,,38.0,,,,,,,,,1
2017-07-01,Laas Caanood,0.19,0.16,42.5,,,15.25,1.568,,,,,3.0,4.0,8400 - 8500,700 - 800,5
2017-07-01,Caynabo,2.87,0.15,,,,,285.0,,,,,1.0,0.0,600 - 700,300 - 400,1
2017-07-01,Taleex,0.67,0.12,,,,,45.0,,,,,,,,4600 - 4700,1
2017-07-01,Xudun,1.14,0.12,,,,16,222.0,,,,,,,200 - 300,3200 - 3300,0
2017-07-01,Ceerigaabo,1.93,0.14,42.5,,,14.5,829.0,,,,,2.0,0.0,,1500 - 1600,2
2017-07-01,Ceel Afweyn,2.39,0.13,,3.25,,3.625,304.0,,,,,1.0,0.0,,0 - 100,3
2017-07-01,Laasqoray,1.29,0.15,,,,,226.0,,,,,,,,0 - 100,1
2017-07-01,Bossaso,0.72,0.14,10.0,26.6,,16,1.941,139.0,33.0,,169.0,6.0,43.0,0 - 100,0 - 100,7
2017-07-01,Bandarbeyla,0.15,0.13,30.0,,,21.2,75.0,,,,,,,,,1
2017-07-01,Caluula,0.18,0.15,20.0,,,25,188.0,,,,,,,,,3
2017-07-01,Iskushuban,0.28,0.13,30.0,,,18,278.0,153.0,,,,,,,,2
2017-07-01,Qandala,0.86,0.16,,,,,129.0,,,,,,,,,1
2017-07-01,Qardho,0.52,0.13,,,,,84.0,152.0,139.0,,9.0,1.0,2.0,100 - 200,100 - 200,3
2017-07-01,Garoowe,0.09,0.13,4.25,24.0,22.0,17,2.026,,,,,1.0,1.0,1900 - 2000,0 - 100,6
2017-07-01,Burtinle,0.11,0.18,,,,17,901.0,,,,,,,0 - 100,0 - 100,1
2017-07-01,Eyl,0.05,0.14,,30.0,,20,776.0,,,,,,,,1900 - 2000,2
2017-07-01,Gaalkacyo,0.54,0.18,20.0,20.0,20.0,17,2.323,,,,,13.0,13.0,1000 - 1100,700 - 800,8
2017-07-01,Galdogob,0.35,0.17,,,,,504.0,,,,,,,0 - 100,0 - 100,1
2017-07-01,Hobyo,3.13,0.13,,27.0,30.0,25,549.0,,,,,,,,100 - 200,5
2017-07-01,Jariiban,0.65,0.14,,24.25,,17,249.0,,,,,,,0 - 100,,3
2017-07-01,Xarardheere,18.7,0.13,10.0,,14.0,16,994.0,3.0,,,,1.0,0.0,,0 - 100,5
2017-07-01,Dhuusamarreeb,5.23,0.17,7.0,15.0,16.0,22,1.491,28.0,250.0,1.0,133.0,3.0,20.0,3900 - 3900,200 - 300,6
2017-07-01,Cabudwaaq,3.3,0.18,15.0,,,20,355.0,42.0,140.0,,88.0,2.0,0.0,8800 - 8900,13900 - 14000,4
2017-07-01,Cadaado,1.58,0.16,,,,,970.0,,39.0,,231.0,2.0,5.0,1000 - 1100,3300 - 3400,3
2017-07-01,Ceel Buur,7.36,0.19,,,,,88.0,32.0,,,96.0,,,,700 - 800,2
2017-07-01,Ceel Dheer,27.66,0.15,25.0,11.0,9.0,18,96.0,,,,,,,,,2
2017-07-01,Belet Weyne,7.17,0.22,20.0,16.0,11.0,20,1.832,40.0,26.0,,66.0,11.0,14.0,0 - 100,1400 - 1500,10
2017-07-01,Bulo Burto,12.39,0.23,30.0,19.0,12.0,20,29.0,55.0,,,,9.0,48.0,,900 - 1000,6
2017-07-01,Jalalaqsi,11.56,0.27,,,10.0,16,,29.0,,,,6.0,0.0,,1800 - 1900,3
2017-07-01,Jowhar,12.38,0.28,16.0,9.0,9.0,14,1.446,49.0,54.0,,65.0,6.0,0.0,,0 - 100,3
2017-07-01,Adan Yabaal,24.37,0.16,15.0,24.75,,24.5,,,,,,,,,,1
2017-07-01,Balcad,22.44,0.31,,9.0,13.0,15,2.205,56.0,,,,2.0,16.0,1100 - 1200,,7
2017-07-01,Cadale,26.45,0.2,,14.0,16.0,16,256.0,2.0,,,,2.0,14.0,,1100 - 1200,9
2017-07-01,Mogadishu,40.37,,,12.0,13.56,11.4,24.339,745.0,801.0,13.0,43.0,53.0,62.0,34300 - 34400,14400 - 14500,14
2017-07-01,Marka,29.8,0.33,36.5,14.6,12.4,15.5,994.0,87.0,93.0,,587.0,10.0,22.0,13900 - 14000,38800 - 38900,14
2017-07-01,Afgooye,21.71,0.29,15.0,11.667,12.0,13.5,5.578,80.0,226.0,,222.0,24.0,28.0,500 - 600,0 - 100,7
2017-07-01,Baraawe,31.7,0.34,,,11.625,15.5,273.0,62.0,,,,1.0,0.0,,,4
2017-07-01,Kurtunwaarey,29.52,0.45,,,11.0,15.5,190.0,9.0,,,14.0,,,6200 - 6300,2100 - 2200,6
2017-07-01,Qoryooley,26.71,0.42,15.0,12.0,10.625,16,367.0,23.0,2.0,,21.0,2.0,7.0,1400 - 1500,100 - 200,8
2017-07-01,Sablaale,28.46,0.58,,,,,,8.0,,,,,,,600 - 700,1
2017-07-01,Wanla Weyn,12.43,0.27,10.0,9.333,10.666,13,2.192,2.0,88.0,,45.0,1.0,10.0,,200 - 300,9
2017-07-01,Baydhaba,20.63,0.38,25.0,8.9,9.8,14.6,4.091,63.0,2.0,,2.0,13.0,15.0,27500 - 27600,18000 - 18100,13
2017-07-01,Buur Hakaba,21.65,0.39,,7.0,10.0,16,491.0,,,,,1.0,0.0,0 - 100,,4
2017-07-01,Diinsoor,14.65,0.42,35.0,6.0,8.2,19.2,729.0,,,,,1.0,0.0,100 - 100,3500 - 3600,7
2017-07-01,Qansax Dheere,11.79,0.28,26.0,7.2,9.4,17,,,,,,2.0,2.0,100 - 100,2600 - 2700,10
2017-07-01,Xudur,11.34,0.23,32.0,19.1,18.2,21.4,2.505,6.0,20.0,,,4.0,5.0,900 - 900,1500 - 1600,9
2017-07-01,Ceel Barde,10.79,0.19,68.0,15.0,16.0,26,1.781,23.0,29.0,,,,,,200 - 300,9
2017-07-01,Tayeeglow,30.27,0.28,,9.25,9.0,17.25,148.0,1.0,,,,,,3800 - 3800,4600 - 4700,5
2017-07-01,Waajid,11.6,0.22,,14.0,15.0,21.6,625.0,,,,,1.0,1.0,3100 - 3100,4200 - 4300,7
2017-07-01,Rab Dhuure,1.51,0.16,,,,,146.0,,,,,2.0,1.0,3300 - 3300,4500 - 4600,2
2017-07-01,Garbahaarey,6.7,0.22,,,,,2.008,,10.0,,10.0,4.0,50.0,300 - 400,300 - 400,2
2017-07-01,Baardheere,13.31,0.27,8.0,13.25,12.5,16,439.0,,,,,10.0,24.0,200 - 300,200 - 300,9
2017-07-01,Belet Xaawo,6.31,0.24,22.0,18.0,,18,860.0,,,,,2.0,5.0,0 - 100,0 - 100,9
2017-07-01,Ceel Waaq,10.18,0.25,15.0,13.0,15.75,22,173.0,,,,,1.0,0.0,,,7
2017-07-01,Doolow,0.28,0.16,,,,,813.0,,18.0,,,,,200 - 300,,1
2017-07-01,Luuq,2.47,0.17,15.0,13.0,12.0,20,763.0,1.0,,,,2.0,1.0,200 - 300,200 - 300,8
2017-07-01,Bu'aale,22.45,0.6,30.0,9.625,9.25,15.75,,,,,,,,,0 - 100,2
2017-07-01,Jilib,38.42,0.57,30.0,,10.25,14.5,,,,,,4.0,9.0,,0 - 100,7
2017-07-01,Saakow,16.26,0.36,30.0,7.75,9.5,15.75,,,,,,,,100 - 200,0 - 100,1
2017-07-01,Kismaayo,31.08,0.6,70.0,,12.0,14,5.901,16.0,622.0,,,16.0,41.0,100 - 200,100 - 200,7
2017-07-01,Afmadow,27.68,0.43,40.0,,12.0,16,267.0,,,,,5.0,15.0,100 - 200,,3
2017-07-01,Badhaadhe,24.08,0.66,,,,,66.0,,,,,5.0,2.0,,,2
2017-07-01,Jamaame,30.72,0.59,10.0,,7.25,14,,,,,,,,,0 - 100,1
2017-06-01,Borama,8.0,0.22,4.5,3.5,4.5,4.5,1.105,35.0,702.0,,1.0,,,0 - 100,300 - 400,7
2017-06-01,Baki,2.9,0.14,,,,,437.0,,,,4.0,,,,0 - 100,1
2017-06-01,Lughaye,0.39,0.09,,5.0,,7,51.0,,,,,,,300 - 300,,1
2017-06-01,Zeylac,1.15,0.1,5.0,6.0,6.0,8,160.0,,,,4.0,1.0,0.0,,,5
2017-06-01,Hargeysa,11.65,0.0,12.0,5.0,5.0,5,1.924,164.0,86.0,,14.0,3.0,0.0,600 - 700,300 - 400,7
2017-06-01,Berbera,1.07,0.11,,,,,489.0,81.0,,,,1.0,1.0,100 - 200,100 - 200,3
2017-06-01,Gebiley,12.98,0.2,10.0,3.5,3.5,6,423.0,13.0,,,5.0,,,0 - 100,0 - 100,4
2017-06-01,Burco,4.73,0.23,7.0,4.5,4.5,5,2.386,94.0,3.002,,1.0,,,,0 - 100,10
2017-06-01,Buuhoodle,1.51,0.3,,,,,610.0,,42.0,,,,,500 - 500,500 - 500,1
2017-06-01,Owdweyne,9.19,0.2,,,,,177.0,,,,,,,,,2
2017-06-01,Sheikh,3.93,0.22,,,,,48.0,1.0,,,,,,,,1
